INDICATOR_CODE,DIAGNOSIS_GROUP,PREDICTOR,PARAMETER_ESTIMATE,STANDARD_ERROR,WALD_CHI_SQUARE,WALD_DF,WALD_P_VALUE,PUBLISHED_DATE,SHIMIPREDICTOR
FUTURE,39,ADMIMETH_1,-1.2179412616653487,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,39,ADMIMETH_1,-1.219414812717754,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,39,ADMIMETH_1,-1.205253090203887,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,4,ADMIMETH_1,-0.9235527314965131,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,4,ADMIMETH_1,-1.016307504495978,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,4,ADMIMETH_1,-0.6928688147114048,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,40,ADMIMETH_1,-0.5008711117729228,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,40,ADMIMETH_1,-0.523568586317888,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,40,ADMIMETH_1,-0.500976777178589,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,41,ADMIMETH_1,-1.334889844045316,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,41,ADMIMETH_1,-1.4069702673101452,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,41,ADMIMETH_1,-1.3898170270309858,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,42,ADMIMETH_1,0.08034817503209574,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,42,ADMIMETH_1,0.09608575875933657,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,42,ADMIMETH_1,0.12420275629488407,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,43,ADMIMETH_1,-0.4480857343271305,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,43,ADMIMETH_1,-0.4394341579306873,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,43,ADMIMETH_1,0.2686114536977111,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,44,ADMIMETH_1,0.05932419564784308,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,44,ADMIMETH_1,0.09810335103436585,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,44,ADMIMETH_1,-0.18229507360448327,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,45,ADMIMETH_1,-0.7067767614837226,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,45,ADMIMETH_1,-0.7047091136764932,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,45,ADMIMETH_1,-0.706692042696133,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,46,ADMIMETH_1,0.0771496595726564,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,46,ADMIMETH_1,-0.5038258180815323,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,46,ADMIMETH_1,2.456602535401814,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,47,ADMIMETH_1,-1.7847823158959748,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,47,ADMIMETH_1,-1.790775199156138,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,47,ADMIMETH_1,-1.7899760572480274,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,48,ADMIMETH_1,-1.9324977374183474,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,48,ADMIMETH_1,-1.991885159244505,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,48,ADMIMETH_1,-2.0226774502463982,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,49,ADMIMETH_1,-1.3709672477124921,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,49,ADMIMETH_1,-1.290758902380401,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,49,ADMIMETH_1,-1.3062636389175841,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,5,ADMIMETH_1,-0.9267259378428615,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,5,ADMIMETH_1,-0.7256315282199612,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,5,ADMIMETH_1,-0.4683420619362162,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,50,ADMIMETH_1,-0.757844327332148,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,50,ADMIMETH_1,-0.677722340191703,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,50,ADMIMETH_1,-0.6490744621254374,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,51,ADMIMETH_1,-2.631426412500442,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,51,ADMIMETH_1,-2.662236608803202,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,51,ADMIMETH_1,-2.6985662450625214,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,52,ADMIMETH_1,-0.7685196829580357,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,52,ADMIMETH_1,-0.7659006496750455,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,52,ADMIMETH_1,-0.7495450713885,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,53,ADMIMETH_1,-2.230621312892716,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,53,ADMIMETH_1,-2.189613305488091,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,53,ADMIMETH_1,-2.2150379527833586,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,54,ADMIMETH_1,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,54,ADMIMETH_1,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,54,ADMIMETH_1,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,55,ADMIMETH_1,-1.3758154144776547,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,55,ADMIMETH_1,-1.382057827512172,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,55,ADMIMETH_1,-1.375968131900779,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,56,ADMIMETH_1,-0.936150235692024,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,56,ADMIMETH_1,-1.021542572276189,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,56,ADMIMETH_1,-0.9767504552582906,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,57,ADMIMETH_1,-0.3117967689934594,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,57,ADMIMETH_1,-0.23026276317298278,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,57,ADMIMETH_1,-0.32335930223906817,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,58,ADMIMETH_1,-0.7660467194313967,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,58,ADMIMETH_1,-0.8146480289175482,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,58,ADMIMETH_1,-0.8669913943648098,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,59,ADMIMETH_1,-0.20325937505457856,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,59,ADMIMETH_1,-0.4197207317980268,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,59,ADMIMETH_1,-0.1944710714099096,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,6,ADMIMETH_1,-0.7025653335002044,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,6,ADMIMETH_1,-0.702112953427886,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,6,ADMIMETH_1,-0.706140715308059,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,60,ADMIMETH_1,-0.7993058001958693,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,60,ADMIMETH_1,-0.8276288207434952,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,60,ADMIMETH_1,-0.788269855536886,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,61,ADMIMETH_1,-2.0996642116670494,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,61,ADMIMETH_1,-2.0723678018507083,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,61,ADMIMETH_1,-2.0555392771000314,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,62,ADMIMETH_1,-1.7690964320806115,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,62,ADMIMETH_1,-1.7640931040921668,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,62,ADMIMETH_1,-1.7576904243506457,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,63,ADMIMETH_1,-1.6134829171668468,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,63,ADMIMETH_1,-1.5995550200733604,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,63,ADMIMETH_1,-1.5807111119017618,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,64,ADMIMETH_1,-1.7164123640753906,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,64,ADMIMETH_1,-1.593976844084751,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,64,ADMIMETH_1,-1.7963905047169102,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,65,ADMIMETH_1,-0.7906965214279482,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,65,ADMIMETH_1,-0.7375890909144935,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,65,ADMIMETH_1,-0.6844459874063339,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,66,ADMIMETH_1,-0.5887107510722053,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,66,ADMIMETH_1,-0.6021422120536242,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,66,ADMIMETH_1,-0.5949524351027167,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,67,ADMIMETH_1,-1.45451617749197,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,67,ADMIMETH_1,-1.7862295054582158,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,67,ADMIMETH_1,-1.2372955056197323,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,68,ADMIMETH_1,-2.466049987337432,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,68,ADMIMETH_1,-2.4170144546342334,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,68,ADMIMETH_1,-2.389168375820081,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,69,ADMIMETH_1,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,69,ADMIMETH_1,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,69,ADMIMETH_1,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,7,ADMIMETH_1,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,7,ADMIMETH_1,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,7,ADMIMETH_1,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,70,ADMIMETH_1,-2.154984455858359,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,70,ADMIMETH_1,-2.1867433452557394,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,70,ADMIMETH_1,-2.208563718790227,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,71,ADMIMETH_1,-1.2143658150023775,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,71,ADMIMETH_1,-1.2359911611266958,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,71,ADMIMETH_1,-1.2687783786620526,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,72,ADMIMETH_1,-1.5951416177261997,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,72,ADMIMETH_1,-1.6843274367605305,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,72,ADMIMETH_1,-1.7830147423732503,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,73,ADMIMETH_1,-0.15979728179612873,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,73,ADMIMETH_1,-0.10443480851865117,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,73,ADMIMETH_1,-0.05418297653428039,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,74,ADMIMETH_1,-0.12204558334976041,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,74,ADMIMETH_1,-0.19696029690252415,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,74,ADMIMETH_1,-0.25320073296538503,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,75,ADMIMETH_1,-0.8970103008816132,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,75,ADMIMETH_1,-0.9513096946571031,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,75,ADMIMETH_1,-0.982149833576638,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,76,ADMIMETH_1,-0.8905099375745466,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,76,ADMIMETH_1,-0.9218784112956769,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,76,ADMIMETH_1,-0.9511248693066799,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,77,ADMIMETH_1,-0.12382079556386272,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,77,ADMIMETH_1,-0.13070659157574085,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,77,ADMIMETH_1,-0.17054282577122146,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,78,ADMIMETH_1,-1.2281066535401046,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,78,ADMIMETH_1,-1.2754865907697805,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,78,ADMIMETH_1,-1.238187228056753,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,79,ADMIMETH_1,-0.4683074174013253,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,79,ADMIMETH_1,-0.4516895338480329,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,79,ADMIMETH_1,-0.46516509613256707,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,8,ADMIMETH_1,-2.0109710081478323,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,8,ADMIMETH_1,-2.0005647403207227,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,8,ADMIMETH_1,-2.008985661317488,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,80,ADMIMETH_1,-1.0237132262907738,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,80,ADMIMETH_1,-0.9825346837700542,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,80,ADMIMETH_1,-1.037227771824097,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,81,ADMIMETH_1,-2.099238040622362,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,81,ADMIMETH_1,-2.117976679857941,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,81,ADMIMETH_1,-2.108948972273172,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,82,ADMIMETH_1,-1.6127767994139226,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,82,ADMIMETH_1,-1.6099434569627404,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,82,ADMIMETH_1,-1.6064954326701064,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,83,ADMIMETH_1,-0.5480327996840564,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,83,ADMIMETH_1,-0.45496027201569755,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,83,ADMIMETH_1,-0.3436357955721292,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,84,ADMIMETH_1,-0.8378415891128577,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,84,ADMIMETH_1,-0.8146085800046119,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,84,ADMIMETH_1,-0.8150676539623214,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,85,ADMIMETH_1,-1.8209003577873717,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,85,ADMIMETH_1,-1.834973602373067,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,85,ADMIMETH_1,-1.8402470033354783,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,86,ADMIMETH_1,-0.7939048737324873,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,86,ADMIMETH_1,-0.6856182145646548,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,86,ADMIMETH_1,-0.5376245647412896,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,87,ADMIMETH_1,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,87,ADMIMETH_1,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,87,ADMIMETH_1,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,88,ADMIMETH_1,-1.3825137387898887,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,88,ADMIMETH_1,-1.4034740503508774,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,88,ADMIMETH_1,-1.3843698293962439,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,89,ADMIMETH_1,-0.7815934459631426,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,89,ADMIMETH_1,-0.7936935621739714,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,89,ADMIMETH_1,-0.7958612193103742,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,9,ADMIMETH_1,-2.465677977300027,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,9,ADMIMETH_1,-2.4834477440798066,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,9,ADMIMETH_1,-2.5185411587240836,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,90,ADMIMETH_1,-2.1870649752800526,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,90,ADMIMETH_1,-2.2288120979803656,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,90,ADMIMETH_1,-2.2689786563364907,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,91,ADMIMETH_1,-0.56433940248354,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,91,ADMIMETH_1,-0.6091962101933165,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,91,ADMIMETH_1,-0.6792353284359038,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,92,ADMIMETH_1,-1.4148594682201192,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,92,ADMIMETH_1,-1.4001106489288682,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,92,ADMIMETH_1,-1.3859668282699271,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,93,ADMIMETH_1,-1.723990150796671,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,93,ADMIMETH_1,-1.704241100132242,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,93,ADMIMETH_1,-1.6719000987779526,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,94,ADMIMETH_1,-1.187016602001033,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,94,ADMIMETH_1,-1.209030590132389,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,94,ADMIMETH_1,-1.2333804067832197,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,95,ADMIMETH_1,-0.9549933509378612,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,95,ADMIMETH_1,-0.9720186613676116,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,95,ADMIMETH_1,-0.9949112436242311,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,96,ADMIMETH_1,-0.905614036260654,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,96,ADMIMETH_1,-0.5562808578709735,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,96,ADMIMETH_1,-0.06264828345395923,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,97,ADMIMETH_1,-1.1502330271332393,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,97,ADMIMETH_1,-1.1352119644577778,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,97,ADMIMETH_1,-1.1479608369194803,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,98,ADMIMETH_1,-1.8080096530853176,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,98,ADMIMETH_1,-1.8432318782810466,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,98,ADMIMETH_1,-1.8525617330368915,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,99,ADMIMETH_1,-0.7904549658329507,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,99,ADMIMETH_1,-0.7938419931922076,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,99,ADMIMETH_1,-0.7895824731785981,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,1,ADMIMETH_2,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,1,ADMIMETH_2,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,1,ADMIMETH_2,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,10,ADMIMETH_2,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,10,ADMIMETH_2,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,10,ADMIMETH_2,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,100,ADMIMETH_2,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,100,ADMIMETH_2,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,100,ADMIMETH_2,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,101,ADMIMETH_2,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,101,ADMIMETH_2,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,101,ADMIMETH_2,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,102,ADMIMETH_2,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,102,ADMIMETH_2,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,102,ADMIMETH_2,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,103,ADMIMETH_2,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,103,ADMIMETH_2,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,103,ADMIMETH_2,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,104,ADMIMETH_2,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,104,ADMIMETH_2,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,104,ADMIMETH_2,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,105,ADMIMETH_2,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,105,ADMIMETH_2,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,105,ADMIMETH_2,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,106,ADMIMETH_2,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,106,ADMIMETH_2,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,106,ADMIMETH_2,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,107,ADMIMETH_2,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,107,ADMIMETH_2,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,107,ADMIMETH_2,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,108,ADMIMETH_2,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
